Detailed Job Status
"This report shows the jobs details for selected job types, policy types and schedule types "
"Report Time Frame:Jan 15, 2024 12:00:00 AM to Feb 16, 2024 11:59:00 PM"
Job ID,Server Name,Status Code,Job Type,Client Name,Start Time,End Time,Duration,Volume(GB),Number of Files ,Throughput (KB/sec)
1058277,Siebackup,0,Backup,ACUEBILBAO,"Jan 26, 2024 6:00:00 PM","Jan 26, 2024 6:03:03 PM",00:03:03,0,0,0
1058278,Siebackup,0,Backup,ACUESTORM_rest,"Jan 26, 2024 6:00:00 PM","Jan 26, 2024 6:05:07 PM",00:05:07,0,"12,810",148
1058279,Siebackup,0,Backup,moaixprd-bk,"Jan 26, 2024 6:00:00 PM","Jan 26, 2024 6:06:39 PM",00:06:39,0.11,"4,177","310,925"
1058280,Siebackup,0,Backup,ACUEUTAPAU,"Jan 26, 2024 6:00:14 PM","Jan 26, 2024 6:02:13 PM",00:01:59,0,"4,235",278
1058281,Siebackup,0,Backup,ACUEUTAPAU,"Jan 26, 2024 6:00:14 PM","Jan 26, 2024 6:01:45 PM",00:01:31,0,"3,084",150
1058282,Siebackup,0,Backup,ACUEUTAPAU,"Jan 26, 2024 6:00:14 PM","Jan 26, 2024 6:01:01 PM",00:00:47,0,1,0
1058283,Siebackup,0,Backup,ACUEUTAPAU,"Jan 26, 2024 6:00:15 PM","Jan 26, 2024 6:01:05 PM",00:00:50,0,132,54
1058284,Siebackup,0,Backup,Acuezadd,"Jan 26, 2024 6:00:15 PM","Jan 26, 2024 6:00:51 PM",00:00:36,0,1,0
1058285,Siebackup,0,Backup,Acuezadd,"Jan 26, 2024 6:00:15 PM","Jan 26, 2024 6:00:53 PM",00:00:38,0,25,5
1058286,Siebackup,0,Backup,Acuezadd,"Jan 26, 2024 6:00:15 PM","Jan 26, 2024 6:00:53 PM",00:00:38,0,1,0
1058287,Siebackup,0,Backup,Acuezadd,"Jan 26, 2024 6:00:15 PM","Jan 26, 2024 6:01:51 PM",00:01:36,0.02,619,"5,834"
1058288,Siebackup,0,Backup,ACUETREGAN(03-01-22 12:19),"Jan 26, 2024 6:00:25 PM","Jan 26, 2024 6:01:17 PM",00:00:52,0,1,0
1058289,Siebackup,0,Backup,ACUETREGAN(03-01-22 12:19),"Jan 26, 2024 6:00:25 PM","Jan 26, 2024 6:01:15 PM",00:00:50,0,4,1
1058290,Siebackup,0,Backup,ACUETREGAN(03-01-22 12:19),"Jan 26, 2024 6:00:25 PM","Jan 26, 2024 6:01:17 PM",00:00:52,0,1,0
1058291,Siebackup,0,Backup,ACUETREGAN(03-01-22 12:19),"Jan 26, 2024 6:00:25 PM","Jan 26, 2024 6:03:21 PM",00:02:56,0.03,"3,153","3,638"
1058292,Siebackup,0,Backup,sapbwp-bck,"Jan 26, 2024 6:00:39 PM","Jan 26, 2024 6:01:37 PM",00:00:58,0.28,1,"24,145"
1058293,Siebackup,0,Backup,backupsmp,"Jan 26, 2024 6:00:51 PM","Jan 26, 2024 6:07:45 PM",00:06:54,2.24,18,"8,841"
1058294,Siebackup,0,Backup,ACUEBILBAO,"Jan 26, 2024 6:00:53 PM","Jan 26, 2024 6:02:01 PM",00:01:08,0.08,13,"4,782"
1058295,Siebackup,0,Backup,ACUEBILBAO,"Jan 26, 2024 6:00:53 PM","Jan 26, 2024 6:02:55 PM",00:02:02,0,296,9
1058296,Siebackup,0,Backup,sapbwp-bck,"Jan 26, 2024 6:01:43 PM","Jan 26, 2024 6:02:07 PM",00:00:24,0,8,"1,399"
1058297,Siebackup,0,Backup,backupsmp,"Jan 26, 2024 6:07:53 PM","Jan 26, 2024 6:24:59 PM",00:17:06,0.01,9,"327,777"
1058298,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:09:45 PM","Jan 26, 2024 6:12:31 PM",00:02:46,3.6,1,"49,335"
1058299,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:09:44 PM","Jan 26, 2024 6:13:45 PM",00:04:01,7.04,2,"49,212"
1058300,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:13:55 PM","Jan 26, 2024 6:17:25 PM",00:03:30,3.55,1,"54,435"
1058301,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:13:55 PM","Jan 26, 2024 6:17:45 PM",00:03:50,3.6,1,"44,932"
1058302,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:17:52 PM","Jan 26, 2024 6:21:01 PM",00:03:09,0,9,"52,238"
1058303,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:31:31 PM",00:01:31,0,0,0
1058304,Siebackup,0,Backup,sapn1-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:17 PM",00:00:17,0,0,0
1058305,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:47 PM",00:00:47,0.22,180,"6,321"
1058306,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:31:31 PM",00:01:31,0.47,16,"6,144"
1058307,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:17 PM",00:00:17,0.03,152,"7,693"
1058308,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:13 PM",00:00:13,0,177,"38,193"
1058309,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:15 PM",00:00:15,0,30,"1,424,000"
1058310,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:33 PM",00:00:33,0.06,20,"3,697"
1058311,Siebackup,0,Backup,sapn1-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:11 PM",00:00:11,0,0,"32,000"
1058312,Siebackup,0,Backup,sapn1-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:13 PM",00:00:13,0,0,"32,000"
1058313,Siebackup,0,Backup,sapn1-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:13 PM",00:00:13,0,0,"32,000"
1058314,Siebackup,0,Backup,sapn1-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:13 PM",00:00:13,0,0,"32,000"
1058315,Siebackup,0,Backup,sapn1-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:15 PM",00:00:15,0,0,"32,000"
1058316,Siebackup,0,Backup,sapn1-bck,"Jan 26, 2024 6:30:00 PM","Jan 26, 2024 6:30:17 PM",00:00:17,0.01,11,"455,680"
1058317,Siebackup,0,Backup,backupspr,"Jan 26, 2024 6:35:33 PM","Jan 26, 2024 8:12:19 PM",01:36:46,1.7,"167,217","44,358"
1058318,Siebackup,0,Backup,L-SIEBACKUP,"Jan 26, 2024 7:00:00 PM","Jan 26, 2024 11:56:11 PM",04:56:11,0,0,0
1058319,Siebackup,0,Backup,acueora04,"Jan 26, 2024 7:00:01 PM","Jan 26, 2024 11:56:11 PM",04:56:10,0,0,0
1058320,Siebackup,0,Backup,acueora04,"Jan 26, 2024 7:00:23 PM","Jan 26, 2024 7:24:55 PM",00:24:32,0,1,0
1058321,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 7:09:45 PM","Jan 26, 2024 7:12:59 PM",00:03:14,3.55,1,"50,007"
1058322,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 7:09:46 PM","Jan 26, 2024 7:12:55 PM",00:03:09,3.6,1,"52,410"
1058323,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 7:13:08 PM","Jan 26, 2024 7:18:11 PM",00:05:03,3.57,1,"46,591"
1058324,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 7:13:08 PM","Jan 26, 2024 7:17:35 PM",00:04:27,1.99,2,"45,480"
1058325,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 7:18:18 PM","Jan 26, 2024 7:22:39 PM",00:04:21,0,9,"182,833"
1058326,Siebackup,0,Backup,acueora04,"Jan 26, 2024 7:25:00 PM","Jan 26, 2024 7:49:17 PM",00:24:17,0,1,4
1058327,Siebackup,0,Backup,acueora04,"Jan 26, 2024 7:49:29 PM","Jan 26, 2024 8:35:25 PM",00:45:56,0,1,1
1058328,Siebackup,0,Backup,Siebackup,"Jan 26, 2024 7:50:00 PM","Jan 26, 2024 9:32:33 PM",01:42:33,0,0,0
1058329,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 7:50:01 PM","Jan 26, 2024 9:32:33 PM",01:42:32,0,0,0
1058330,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 7:50:18 PM","Jan 26, 2024 9:19:03 PM",01:28:45,1.9,1,455
1058331,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 7:50:18 PM","Jan 26, 2024 9:18:47 PM",01:28:29,1.82,1,453
1058332,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 7:50:19 PM","Jan 26, 2024 9:18:47 PM",01:28:28,0.49,1,152
1058333,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 7:50:19 PM","Jan 26, 2024 9:18:53 PM",01:28:34,1.82,1,375
1058334,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 7:50:19 PM","Jan 26, 2024 9:18:37 PM",01:28:18,1.81,1,380
1058335,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 7:50:20 PM","Jan 26, 2024 9:18:11 PM",01:27:51,2.36,1,606
1058336,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 7:50:20 PM","Jan 26, 2024 9:17:45 PM",01:27:25,1.78,1,375
1058337,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 7:50:21 PM","Jan 26, 2024 9:17:45 PM",01:27:24,1.81,1,433
1058338,Siebackup,0,Backup,backupsmp,"Jan 26, 2024 7:59:59 PM","Jan 28, 2024 12:07:59 AM",28:08:00,10.65,"3,365,089","12,295"
1058339,Siebackup,0,Snapshot,WT-RAYS,"Jan 26, 2024 8:00:00 PM","Jan 26, 2024 8:04:57 PM",00:04:57,0,0,0
1058340,Siebackup,0,Snapshot,ACUESIGUEPORTAL2,"Jan 26, 2024 8:00:00 PM","Jan 26, 2024 8:44:23 PM",00:44:23,0,0,0
1058341,Siebackup,0,Snapshot,ACUESIGUEPORTALRestore20052023,"Jan 26, 2024 8:00:00 PM","Jan 26, 2024 8:43:19 PM",00:43:19,0,0,0
1058342,Siebackup,0,Backup,ACUEFS16W01,"Jan 26, 2024 8:00:00 PM","Jan 26, 2024 8:08:07 PM",00:08:07,0,0,0
1058343,Siebackup,0,Snapshot,ACUEDODGERMOV,"Jan 26, 2024 8:00:00 PM","Jan 26, 2024 8:04:53 PM",00:04:53,0,0,0
1058344,Siebackup,0,Snapshot,ACUEDODGERWB_Restore050423,"Jan 26, 2024 8:00:00 PM","Jan 26, 2024 8:04:37 PM",00:04:37,0,0,0
1058345,Siebackup,1,Backup,ACUEFS16W01,"Jan 26, 2024 8:00:00 PM","Jan 27, 2024 3:12:33 AM",07:12:33,0,0,0
1058346,Siebackup,0,Backup,ACUESIGUEPORTALRestore20052023,"Jan 26, 2024 8:00:18 PM","Jan 26, 2024 8:42:49 PM",00:42:31,3.25,"1,014,517","71,426"
1058347,Siebackup,0,Backup,ACUESIGUEPORTAL2,"Jan 26, 2024 8:00:19 PM","Jan 26, 2024 8:43:53 PM",00:43:34,1.25,"844,208","75,396"
1058348,Siebackup,0,Backup,WT-RAYS,"Jan 26, 2024 8:00:29 PM","Jan 26, 2024 8:04:49 PM",00:04:20,3.29,"91,048","544,439"
1058349,Siebackup,0,Backup,ACUEDODGERMOV,"Jan 26, 2024 8:00:45 PM","Jan 26, 2024 8:04:45 PM",00:04:00,0.88,"1,113","22,681"
1058350,Siebackup,0,Backup,ACUEDODGERWB_Restore050423,"Jan 26, 2024 8:00:51 PM","Jan 26, 2024 8:04:29 PM",00:03:38,0.2,874,"20,444"
1058351,Siebackup,0,Backup,ACUEFS16W01,"Jan 26, 2024 8:01:24 PM","Jan 26, 2024 8:02:37 PM",00:01:13,0,631,96
1058352,Siebackup,0,Backup,ACUEFS16W01,"Jan 26, 2024 8:01:24 PM","Jan 26, 2024 8:07:47 PM",00:06:23,0,"4,173",45
1058353,Siebackup,1,Backup,ACUEFS16W01,"Jan 26, 2024 8:02:38 PM","Jan 27, 2024 12:40:47 AM",04:38:09,6.02,"499,599","1,349"
1058354,Siebackup,0,Backup,ACUEFS16W01,"Jan 26, 2024 8:02:38 PM","Jan 26, 2024 9:44:31 PM",01:41:53,0.61,"253,819",614
1058355,Siebackup,1,Backup,ACUEFS16W01,"Jan 26, 2024 8:02:38 PM","Jan 27, 2024 3:12:21 AM",07:09:43,5.74,"236,431",512
1058356,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 8:09:46 PM","Jan 26, 2024 8:13:09 PM",00:03:23,1.99,2,"36,053"
1058357,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 8:09:45 PM","Jan 26, 2024 8:13:37 PM",00:03:52,3.57,1,"44,666"
1058358,Siebackup,0,Duplication,L-SIEBACKUP,"Jan 26, 2024 8:10:58 PM","Jan 26, 2024 8:24:21 PM",00:13:23,94.07,0,0
1058358,Siebackup,0,Duplication,Siebackup,"Jan 26, 2024 8:10:58 PM","Jan 26, 2024 8:24:21 PM",00:13:23,94.07,0,0
1058359,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 8:13:47 PM","Jan 26, 2024 8:19:49 PM",00:06:02,3.54,1,"42,562"
1058360,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 8:19:55 PM","Jan 26, 2024 8:24:05 PM",00:04:10,0,9,"52,238"
1058361,Siebackup,0,Backup,acueora04,"Jan 26, 2024 8:35:30 PM","Jan 26, 2024 9:19:27 PM",00:43:57,0,1,0
1058362,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 26, 2024 8:50:46 PM","Jan 26, 2024 8:51:46 PM",00:01:00,0,0,0
1058363,Siebackup,0,Snapshot,ACUELOKIW16,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:17:31 PM",00:17:31,0,0,0
1058364,Siebackup,0,Snapshot,ACUELOKI-CA01,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:19:15 PM",00:19:15,0,0,0
1058365,Siebackup,0,Snapshot,ACUELOKI-CA02,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:35:29 PM",00:35:29,0,0,0
1058366,Siebackup,0,Snapshot,ACUELOKI-TA(27-08-21 03:55),"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:06:39 PM",00:06:39,0,0,0
1058367,Siebackup,0,Snapshot,ACUECORI,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 10:13:43 PM",01:13:43,0,0,0
1058368,Siebackup,0,Snapshot,EACENNT03,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:08:27 PM",00:08:27,0,0,0
1058369,Siebackup,0,Snapshot,EACENNT12,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:27:41 PM",00:27:41,0,0,0
1058370,Siebackup,0,Snapshot,EACENNT14,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:44:23 PM",00:44:23,0,0,0
1058371,Siebackup,0,Snapshot,EACENNT16,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:06:33 PM",00:06:33,0,0,0
1058372,Siebackup,0,Backup,WD-VERMITHOR01,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:00:49 PM",00:00:49,0.34,12,"12,012"
1058373,Siebackup,0,Snapshot,CC-DESARROLLO02_,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:07:09 PM",00:07:09,0,0,0
1058374,Siebackup,0,Snapshot,CC-DESARROLLO03.acueducto.cc,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:09:09 PM",00:09:09,0,0,0
1058375,Siebackup,0,Snapshot,CC-FILESERVER,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:06:55 PM",00:06:55,0,0,0
1058376,Siebackup,0,Snapshot,CC-SCADA17,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:02:57 PM",00:02:57,0,0,0
1058377,Siebackup,0,Snapshot,CC-SCADA18,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:03:07 PM",00:03:07,0,0,0
1058378,Siebackup,0,Snapshot,CC-SCADA27,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:02:43 PM",00:02:43,0,0,0
1058379,Siebackup,0,Snapshot,CC-SCADA28.acueducto.cc,"Jan 26, 2024 9:00:00 PM","Jan 26, 2024 9:02:37 PM",00:02:37,0,0,0
1058380,Siebackup,0,Backup,ACUELOKIW16,"Jan 26, 2024 9:00:07 PM","Jan 26, 2024 9:17:25 PM",00:17:18,1.08,"381,208","69,497"
1058381,Siebackup,0,Backup,ACUELOKI-CA01,"Jan 26, 2024 9:00:08 PM","Jan 26, 2024 9:19:11 PM",00:19:03,6.63,69,"74,167"
1058382,Siebackup,0,Backup,ACUELOKI-CA02,"Jan 26, 2024 9:00:10 PM","Jan 26, 2024 9:35:21 PM",00:35:11,8.31,69,"39,976"
1058383,Siebackup,0,Backup,ACUELOKI-TA(27-08-21 03:55),"Jan 26, 2024 9:00:10 PM","Jan 26, 2024 9:06:33 PM",00:06:23,0.66,41,"76,594"
1058384,Siebackup,0,Backup,EACENNT03,"Jan 26, 2024 9:00:12 PM","Jan 26, 2024 9:07:49 PM",00:07:37,4.57,"373,314","294,045"
1058385,Siebackup,0,Backup,EACENNT16,"Jan 26, 2024 9:00:14 PM","Jan 26, 2024 9:06:25 PM",00:06:11,1.72,"356,547","406,365"
1058386,Siebackup,0,Backup,CC-SCADA28.acueducto.cc,"Jan 26, 2024 9:00:15 PM","Jan 26, 2024 9:02:13 PM",00:01:58,0.29,534,"71,206"
1058387,Siebackup,0,Backup,CC-FILESERVER,"Jan 26, 2024 9:00:15 PM","Jan 26, 2024 9:06:47 PM",00:06:32,0.46,"4,410","113,412"
1058388,Siebackup,0,Backup,CC-SCADA18,"Jan 26, 2024 9:00:16 PM","Jan 26, 2024 9:02:51 PM",00:02:35,0.45,380,"68,332"
1058389,Siebackup,0,Backup,CC-SCADA27,"Jan 26, 2024 9:00:18 PM","Jan 26, 2024 9:02:23 PM",00:02:05,0.33,600,"67,024"
1058390,Siebackup,0,Backup,EACENNT14,"Jan 26, 2024 9:00:19 PM","Jan 26, 2024 9:44:01 PM",00:43:42,30.75,"901,162","148,559"
1058391,Siebackup,0,Backup,CC-SCADA17,"Jan 26, 2024 9:00:20 PM","Jan 26, 2024 9:02:43 PM",00:02:23,0.42,388,"64,707"
1058392,Siebackup,0,Backup,CC-DESARROLLO03.acueducto.cc,"Jan 26, 2024 9:00:21 PM","Jan 26, 2024 9:08:59 PM",00:08:38,0.9,"1,354","947,022"
1058393,Siebackup,0,Backup,ACUECORI,"Jan 26, 2024 9:00:29 PM","Jan 26, 2024 10:11:17 PM",01:10:48,99.82,"365,367","221,602"
1058394,Siebackup,0,Backup,CC-DESARROLLO02_,"Jan 26, 2024 9:00:41 PM","Jan 26, 2024 9:06:41 PM",00:06:00,0.92,"1,923","2,949,529"
1058395,Siebackup,0,Backup,EACENNT12,"Jan 26, 2024 9:00:55 PM","Jan 26, 2024 9:27:11 PM",00:26:16,19.97,"34,037","290,957"
1058396,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 9:09:43 PM","Jan 26, 2024 9:13:31 PM",00:03:48,3.54,1,"47,759"
1058397,Siebackup,0,Backup,sapn0-bck,"Jan 26, 2024 9:13:38 PM","Jan 26, 2024 9:17:21 PM",00:03:43,0,9,"52,238"
1058398,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:19:07 PM","Jan 26, 2024 9:19:17 PM",00:00:10,0,1,"34,904"
1058399,Siebackup,0,Backup,acueora04,"Jan 26, 2024 9:19:40 PM","Jan 26, 2024 9:45:29 PM",00:25:49,0.01,1,12
1058400,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:19:43 PM","Jan 26, 2024 9:21:07 PM",00:01:24,0.02,1,"222,645"
1058401,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:19:43 PM","Jan 26, 2024 9:21:15 PM",00:01:32,7.16,1,"202,122"
1058402,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:19:43 PM","Jan 26, 2024 9:21:11 PM",00:01:28,9.45,1,"209,984"
1058403,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:19:44 PM","Jan 26, 2024 9:21:07 PM",00:01:23,0.89,1,"230,065"
1058404,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:21:09 PM","Jan 26, 2024 9:22:45 PM",00:01:36,9.32,1,"183,019"
1058405,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:21:10 PM","Jan 26, 2024 9:22:45 PM",00:01:35,10.75,1,"187,043"
1058406,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:21:13 PM","Jan 26, 2024 9:22:43 PM",00:01:30,5.34,1,"208,017"
1058407,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:21:21 PM","Jan 26, 2024 9:22:43 PM",00:01:22,3.16,1,"226,868"
1058408,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:22:46 PM","Jan 26, 2024 9:24:19 PM",00:01:33,4.27,1,"201,237"
1058409,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:22:47 PM","Jan 26, 2024 9:24:29 PM",00:01:42,3.05,1,"178,409"
1058410,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:22:47 PM","Jan 26, 2024 9:24:31 PM",00:01:44,11.12,1,"172,976"
1058411,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:22:48 PM","Jan 26, 2024 9:24:33 PM",00:01:45,3.09,1,"171,155"
1058412,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:24:24 PM","Jan 26, 2024 9:25:49 PM",00:01:25,3.65,1,"231,951"
1058413,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:24:32 PM","Jan 26, 2024 9:25:59 PM",00:01:27,9.89,1,"202,283"
1058414,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:24:34 PM","Jan 26, 2024 9:26:01 PM",00:01:27,2.5,1,"206,063"
1058415,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:24:34 PM","Jan 26, 2024 9:25:51 PM",00:01:17,12.25,1,"239,998"
1058416,Siebackup,0,Backup,sapdbw,"Jan 26, 2024 9:25:02 PM","Jan 26, 2024 9:29:23 PM",00:04:21,0,8,"160,000"
1058417,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:25:50 PM","Jan 26, 2024 9:27:11 PM",00:01:21,0.01,1,"236,182"
1058418,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:25:54 PM","Jan 26, 2024 9:27:15 PM",00:01:21,3.99,1,"218,917"
1058419,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:26:02 PM","Jan 26, 2024 9:27:25 PM",00:01:23,7.1,1,"208,647"
1058420,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:26:03 PM","Jan 26, 2024 9:27:19 PM",00:01:16,3.6,1,"231,548"
1058421,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:27:18 PM","Jan 26, 2024 9:28:59 PM",00:01:41,8.35,1,"177,631"
1058422,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:27:19 PM","Jan 26, 2024 9:28:59 PM",00:01:40,10.4,1,"169,512"
1058423,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:27:23 PM","Jan 26, 2024 9:28:59 PM",00:01:36,10.05,1,"187,968"
1058424,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:27:31 PM","Jan 26, 2024 9:29:05 PM",00:01:34,6.2,1,"179,802"
1058425,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:29:07 PM","Jan 26, 2024 9:30:23 PM",00:01:16,0.01,1,"245,330"
1058426,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:29:08 PM","Jan 26, 2024 9:30:19 PM",00:01:11,8.38,1,"258,281"
1058427,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:29:09 PM","Jan 26, 2024 9:30:41 PM",00:01:32,6.14,1,"191,915"
1058428,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:29:09 PM","Jan 26, 2024 9:30:29 PM",00:01:20,9.32,1,"215,178"
1058429,Siebackup,0,Backup,sapdbw,"Jan 26, 2024 9:29:31 PM","Jan 26, 2024 9:30:23 PM",00:00:52,0.32,1,"25,408"
1058430,Siebackup,0,Backup,sapdbw,"Jan 26, 2024 9:30:29 PM","Jan 26, 2024 9:30:53 PM",00:00:24,0,8,141
1058431,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:30:25 PM","Jan 26, 2024 9:31:25 PM",00:01:00,5.26,1,"284,092"
1058432,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:30:26 PM","Jan 26, 2024 9:31:05 PM",00:00:39,7.41,1,"292,167"
1058433,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:31:31 PM","Jan 26, 2024 9:31:43 PM",00:00:12,0,1,"33,234"
1058434,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:31:55 PM","Jan 26, 2024 9:32:05 PM",00:00:10,0,1,"28,985"
1058435,Siebackup,0,Backup,acuecalito-bck,"Jan 26, 2024 9:32:10 PM","Jan 26, 2024 9:32:19 PM",00:00:09,0,1,"28,946"
1058436,Siebackup,0,Backup,acueora04,"Jan 26, 2024 9:45:39 PM","Jan 26, 2024 10:10:39 PM",00:25:00,6.43,1,"4,580"
1058437,Siebackup,0,Snapshot,ACUEBCMMaster,"Jan 26, 2024 10:00:00 PM","Jan 26, 2024 10:09:17 PM",00:09:17,0,0,0
1058438,Siebackup,0,Snapshot,ACUEBCMRelay1,"Jan 26, 2024 10:00:00 PM","Jan 26, 2024 10:02:59 PM",00:02:59,0,0,0
1058439,Siebackup,0,Snapshot,ACUEBCMRelay2,"Jan 26, 2024 10:00:00 PM","Jan 26, 2024 10:05:11 PM",00:05:11,0,0,0
1058440,Siebackup,0,Snapshot,ACUEBMCARSR,"Jan 26, 2024 10:00:00 PM","Jan 26, 2024 10:05:13 PM",00:05:13,0,0,0
1058441,Siebackup,0,Snapshot,ACUEBMCCOLL,"Jan 26, 2024 10:00:00 PM","Jan 26, 2024 10:05:21 PM",00:05:21,0,0,0
1058442,Siebackup,0,Snapshot,ACUEBMCRSSO,"Jan 26, 2024 10:00:00 PM","Jan 26, 2024 10:04:17 PM",00:04:17,0,0,0
1058443,Siebackup,0,Snapshot,ACUEBMCSR,"Jan 26, 2024 10:00:00 PM","Jan 26, 2024 10:04:21 PM",00:04:21,0,0,0
1058444,Siebackup,0,Snapshot,ACUEBMCTEAG01,"Jan 26, 2024 10:00:00 PM","Jan 26, 2024 10:18:45 PM",00:18:45,0,0,0
1058445,Siebackup,0,Snapshot,ACUEBMCTEAG02,"Jan 26, 2024 10:00:00 PM","Jan 26, 2024 10:08:21 PM",00:08:21,0,0,0
1058446,Siebackup,0,Snapshot,ACUEBMCTSBDSR,"Jan 26, 2024 10:00:00 PM","Jan 26, 2024 10:06:05 PM",00:06:05,0,0,0
